pl_name,hostname,tic_id,period,depth_ppm,duration_hr,stellar_Teff,stellar_logg,stellar_rad,stellar_mass,label,tfop_disposition,discovery_method,facility
Kepler-918 b,Kepler-918,28450124,4.85386933000,,2.7990000,6028.00,4.370000,1.140000,1.110000,0,CP,Transit,Kepler
Kepler-46 b,Kepler-46,158992508,33.60134000000,,,5155.00,4.447000,0.938000,0.902000,0,CP,Transit,Kepler
Kepler-46 c,Kepler-46,158992508,57.01100000000,,,5155.00,4.447000,0.938000,0.902000,0,CP,Transit Timing Variations,Kepler
Kepler-82 d,Kepler-82,63372898,2.38296100000,,2.0260000,5428.00,4.466000,0.945000,,0,CP,Transit,Kepler
Kepler-82 e,Kepler-82,63372898,5.90220600000,,2.8270000,5428.00,4.466000,0.945000,,0,CP,Transit,Kepler
Kepler-338 b,Kepler-338,258203303,13.72697600000,,7.2880000,5923.00,4.017000,1.735000,,0,CP,Transit,Kepler
Kepler-247 c,Kepler-247,158792051,9.43945200000,,2.8960000,5100.00,4.608000,0.768000,,0,CP,Transit,Kepler
Kepler-414 c,Kepler-414,28357724,7.17100000000,,,,,0.946000,0.890000,0,CP,Transit,Kepler
Kepler-417 c,Kepler-417,270705374,15.94300000000,,,,,0.806000,0.900000,0,CP,Transit,Kepler
Kepler-415 c,Kepler-415,138365520,8.70800000000,,,,,0.643000,0.670000,0,CP,Transit,Kepler
bet Pic d,bet Pic,270577175,33200.00000000000,,,,,,1.789000,0,CP,Imaging,Paranal Observatory
HD 134606 e,HD 134606,262457542,4.32030000000,,,5576.00,4.330000,1.158000,1.046000,0,CP,Radial Velocity,Multiple Observatories
Kepler-1976 b,Kepler-1976,26584326,4.95931924400,0.98020000,2.2273900,5712.00,4.359000,1.082000,0.976000,0,CP,Transit,Kepler
Kepler-411 c,Kepler-411,399954349,7.83443500000,,,,,0.820000,0.870000,0,CP,Transit,Kepler
Kepler-411 d,Kepler-411,399954349,58.02035000000,,,,,0.820000,0.870000,0,CP,Transit,Kepler
WASP-126 b,WASP-126,25155310,3.28883000000,,,5800.00,,1.270000,1.120000,0,CP,Transit,SuperWASP-South
CoRoT-8 b,CoRoT-8,391880567,6.21229000000,0.65100000,2.7400000,5080.00,4.580000,0.770000,0.880000,0,CP,Transit,CoRoT
Kepler-546 b,Kepler-546,237158650,4.14702025800,,2.8969000,5967.00,4.360000,1.150000,1.110000,0,CP,Transit,Kepler
HATS-7 b,HATS-7,220029715,3.18531500000,,2.2992000,4985.00,4.545000,0.815000,0.849000,0,CP,Transit,HATSouth
TOI-6954 b,TOI-6954,443607377,4.02074127419,,1.9852161,5170.87,4.486300,0.947112,,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
MASCARA-1 b,MASCARA-1,354619337,2.14877381000,0.62160000,4.2260000,7490.00,,2.082000,1.900000,0,CP,Transit,Multiple Observatories
TOI-5800 b,TOI-5800,151759246,2.62788380000,,1.2000000,4850.00,4.560000,0.773000,0.778000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 214823 b,HD 214823,115779095,1854.84424000000,,,,,,1.115000,0,CP,Radial Velocity,Haute-Provence Observatory
Kepler-1518 b,Kepler-1518,239289191,5.11177904000,,2.9600000,6846.00,4.080000,1.880000,1.540000,0,CP,Transit,Kepler
K2-320 b,K2-320,281748980,1.99500000000,0.55700000,,3157.00,4.550000,0.300000,0.117000,0,CP,Transit,K2
OGLE-2018-BLG-1269L b,OGLE-2018-BLG-1269L,,,,,,,,1.110000,0,CP,Microlensing,OGLE
Kepler-1953 b,Kepler-1953,158625687,6.24565982800,,,4858.00,4.622000,0.707000,0.786000,0,CP,Transit,Kepler
Kepler-324 b,Kepler-324,243271716,4.38531500000,,2.4880000,5194.00,4.530000,0.840000,,0,CP,Transit,Kepler
TOI-880.02,TOI-880,34077285,2.57571000000,,1.9700000,5050.00,4.530000,0.830000,0.870000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-375 c,Kepler-375,299032517,19.98632600000,,3.8100000,5826.00,4.567000,0.837000,,0,CP,Transit,Kepler
HD 101581 b,HIP 56998,397362481,4.46569000000,,1.7700000,4675.00,4.654000,0.630000,0.653000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
EPIC 229004835 b,EPIC 229004835,94924543,16.14113200000,,,5868.00,,0.999000,0.970000,0,CP,Transit,K2
Kepler-1334 b,Kepler-1334,299217895,15.64591713000,,4.0120000,5614.00,4.500000,0.910000,0.940000,0,CP,Transit,Kepler
Kepler-337 c,Kepler-337,159226052,9.69320100000,,5.5090000,5684.00,4.004000,1.761000,,0,CP,Transit,Kepler
WASP-147 b,WASP-147,114749636,4.60273000000,0.64000000,4.3944000,5702.00,,1.429000,1.044000,0,CP,Transit,SuperWASP-South
TOI-3593 b,TOI-3593,162289289,3.82128670000,1.21000000,2.4860000,5550.00,4.519000,0.918000,1.015000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-999 b,Kepler-999,269032792,5.99185701700,,1.6220000,6237.00,4.110000,1.650000,1.290000,0,CP,Transit,Kepler
TOI-2443 b,TOI-2443,318753380,15.66858000000,,4.5480000,4375.00,4.420000,0.631000,0.642000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,,,,,,,,0.410000,0,CP,Microlensing,OGLE
Kepler-722 b,Kepler-722,159304532,4.09357325200,,2.2856000,5863.00,4.410000,1.050000,1.030000,0,CP,Transit,Kepler
HD 191806 b,HD 191806,294684871,1603.38923000000,,,,,,1.070000,0,CP,Radial Velocity,Haute-Provence Observatory
Kepler-11 f,Kepler-11,169175503,46.68880000000,0.05480000,6.4310000,5663.00,4.366000,1.065000,0.961000,0,CP,Transit,Kepler
Kepler-1226 b,Kepler-1226,27845000,17.29234530000,,6.7240000,5923.00,4.430000,1.020000,1.020000,0,CP,Transit,Kepler
TIC 437041147 b,TIC 437041147,437041147,3.82301421497,,2.1217414,5224.36,4.429900,0.961092,,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
K2-83 b,K2-83,242988068,2.74697000000,,1.6640000,3910.00,4.863000,0.424000,0.484000,0,CP,Transit,K2
Kepler-731 b,Kepler-731,272366748,3.85560355100,,3.2096900,5849.00,4.410000,1.060000,1.030000,0,CP,Transit,Kepler
HD 213240 b,HD 213240,144068704,882.70001000000,,,5979.00,4.270000,1.510000,1.570000,0,CP,Radial Velocity,La Silla Observatory
Kepler-561 b,Kepler-561,270700432,58.36204950000,,6.2859000,5646.00,4.480000,0.940000,0.960000,0,CP,Transit,Kepler
K2-138 g,K2-138,4610830,41.96797000000,,4.7500000,5356.30,4.540000,0.863000,0.935000,0,CP,Transit,K2
HIP 29442 d,TOI-469,33692729,6.42957500000,,3.0800000,5289.00,4.390000,0.980000,0.901000,0,CP,Radial Velocity,Paranal Observatory
HD 62364 c,HD 62364,271972463,74839.94555000000,,,,,,1.190000,0,CP,Radial Velocity,Multiple Observatories
Kepler-978 b,Kepler-978,158317637,49.62215090000,,7.0930000,6002.00,4.380000,1.090000,1.070000,0,CP,Transit,Kepler
HD 29985 b,HD 29985,170867837,20608.14049000000,,,,,,0.750000,0,CP,Radial Velocity,Multiple Observatories
GJ 682 b,GJ 682,16909043,17.47800000000,,,3028.00,,,0.270000,0,CP,Radial Velocity,Multiple Observatories
Kepler-454 d,Kepler-454,121276638,4073.00000000000,,,5687.00,,1.066000,1.030000,0,CP,Radial Velocity,Roque de los Muchachos Observatory
Kepler-338 d,Kepler-338,258203303,44.43101400000,,10.6240000,5923.00,4.017000,1.735000,,0,CP,Transit,Kepler
Kepler-138 b,Kepler-138,159376971,10.31340000000,,,3841.00,4.710000,0.535000,0.535000,0,CP,Transit,Kepler
Kepler-138 c,Kepler-138,159376971,13.78150000000,,,3841.00,4.710000,0.535000,0.535000,0,CP,Transit,Kepler
Kepler-138 d,Kepler-138,159376971,23.09230000000,,,3841.00,4.710000,0.535000,0.535000,0,CP,Transit,Kepler
Kepler-1933 b,Kepler-1933,120103486,4.94329023400,,,5661.00,4.415000,1.008000,0.964000,0,CP,Transit,Kepler
Kepler-1101 b,Kepler-1101,271163971,81.31510590000,,5.7620000,5614.00,4.500000,0.910000,0.940000,0,CP,Transit,Kepler
HD 18438 b,HD 18438,297820335,803.00000000000,,,3860.00,0.900000,88.475000,1.840000,0,CP,Radial Velocity,Bohyunsan Optical Astronomical Observatory
HD 95735 c,GJ 411,166646191,2946.00000000000,,,3719.00,4.895000,0.368500,0.389900,0,CP,Radial Velocity,Multiple Observatories
Kepler-292 d,Kepler-292,271960465,7.05567900000,,3.1450000,5299.00,4.536000,0.826000,,0,CP,Transit,Kepler
HD 45364 b,HD 45364,117768715,225.79000000000,,,5466.00,,0.890000,0.820000,0,CP,Radial Velocity,La Silla Observatory
HATS-53 b,HATS-53,157266693,3.85377680000,,3.5064000,5644.00,4.340000,1.101000,0.964000,0,CP,Transit,HATSouth
Kepler-260 b,Kepler-260,137348863,8.18739900000,,3.0270000,5250.00,4.494000,0.862000,,0,CP,Transit,Kepler
TOI-4156 b,TOI-4156,462553953,4.46189034133,,3.1219890,5971.64,4.427600,1.039630,,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-347 c,Kepler-347,299158566,27.32087100000,,3.9270000,6088.00,4.472000,1.005000,,0,CP,Transit,Kepler
HD 110014 b,HD 110014,32448045,835.47700000000,,,4445.00,2.100000,20.900000,2.170000,0,CP,Radial Velocity,La Silla Observatory
HD 220197 b,HD 220197,435199076,1728.00000000000,,,5683.00,4.420000,0.980000,0.910000,0,CP,Radial Velocity,Roque de los Muchachos Observatory
WASP-37 b,WASP-37,368805700,3.57746900000,1.42700000,3.1296000,5800.00,4.250000,1.003000,0.925000,0,CP,Transit,SuperWASP
Kepler-335 c,Kepler-335,272085033,67.84446900000,,12.1570000,5877.00,4.017000,1.854000,,0,CP,Transit,Kepler
KOI-3503 c,KOI-3503,138097784,31.82800000000,,,6001.00,,1.255000,0.858000,0,CP,Transit,Kepler
WASP-46 b,WASP-46,231663901,1.43036763000,,,5600.00,4.489000,0.858000,0.828000,0,CP,Transit,SuperWASP
HD 115404 A c,HD 115404 A,373765355,15319.22517000000,,,,,,0.830000,0,CP,Radial Velocity,Multiple Observatories
Kepler-1507 b,Kepler-1507,158786851,16.05062130000,,2.9390000,5410.00,4.530000,0.850000,0.890000,0,CP,Transit,Kepler
K2-273 b,K2-273,175233369,11.71956630000,,,5161.00,4.530000,0.850000,0.890000,0,CP,Transit,K2
TOI-1221 b,TOI-1221,349095149,91.68278000000,0.07200000,8.1200000,5592.00,4.380000,1.031000,0.930000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-253 d,Kepler-253,63065911,18.11986900000,,4.2900000,5208.00,4.595000,0.786000,,0,CP,Transit,Kepler
CoRoT-4 b,CoRoT-4,36440357,9.20205000000,,,6190.00,4.410000,1.170000,1.160000,0,CP,Transit,CoRoT
TOI-3894 b,TOI-3894,165464482,4.33454000000,0.89780000,3.5950000,6000.00,4.143000,1.502000,1.138000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1038 b,Kepler-1038,268483792,148.46033820000,,5.4020000,5335.00,4.550000,0.830000,0.870000,0,CP,Transit,Kepler
Kepler-846 b,Kepler-846,399911496,19.80792185000,,3.5240000,5579.00,4.500000,0.910000,0.940000,0,CP,Transit,Kepler
Kepler-866 b,Kepler-866,159307214,2.61703253600,,2.0451000,4751.00,4.620000,0.710000,0.750000,0,CP,Transit,Kepler
KOI-884 e,Kepler-247,158792051,31.10165900000,,,,,0.788000,0.887000,0,CP,Transit Timing Variations,Kepler
TOI-2411 b,TOI-2411,10837041,0.78269420000,,,4099.00,4.590000,0.680000,0.650000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-301 c,Kepler-301,48419097,5.41902600000,,2.2810000,5815.00,4.525000,0.900000,,0,CP,Transit,Kepler
K2-409 b,K2-409,432261603,1.90808400000,,,5742.00,4.204000,1.228000,0.886000,0,CP,Transit,K2
Kepler-37 d,Kepler-37,164652245,39.79226220000,,,5357.00,,0.789000,0.790000,0,CP,Transit,Kepler
TIC 46432937 b,TIC 46432937,46432937,1.44044527000,,1.1950000,3572.00,4.740000,0.529900,0.563000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-4562 b,TOI-4562,349576261,225.10640000000,,,6096.00,4.390000,1.152000,1.192000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-560 b,Kepler-560,239275865,18.47764449000,,1.8777000,3556.00,4.940000,0.330000,0.340000,0,CP,Transit,Kepler
KMT-2023-BLG-1866L b,KMT-2023-BLG-1866L,,,,,,,,0.510000,0,CP,Microlensing,KMTNet
HD 74156 c,HD 74156,379949822,2448.48726000000,,,,,,1.100000,0,CP,Radial Velocity,Haute-Provence Observatory
GJ 273 c,GJ 273,318686860,4.72340000000,,,3382.00,,0.293000,0.290000,0,CP,Radial Velocity,La Silla Observatory
Kepler-1921 c,Kepler-1921,239287963,3.15722086000,0.00497000,3.7620000,6120.00,3.934000,2.000000,1.251000,0,CP,Transit,Kepler
TOI-5292 A b,TOI-5292 A,33397739,2.02191000000,,1.8840000,3919.00,4.642000,0.611000,0.596000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1883 b,TOI-1883,348755728,4.50800000000,,1.9510000,3554.00,4.719000,0.506000,0.495000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 127195 b,HD 127195,127725774,534.50000000000,,,4981.00,3.290000,4.160000,1.340000,0,CP,Radial Velocity,La Silla Observatory
HD 127195 c,HD 127195,127725774,836.99000000000,,,4981.00,3.290000,4.160000,1.340000,0,CP,Radial Velocity,La Silla Observatory
TOI-1272 b,TOI-1272,417948359,3.31597650000,,1.5210000,4985.00,4.551000,0.800000,0.828000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-1694 c,TOI-1694,396740648,386.25000000000,,,5005.00,4.536000,0.812000,0.828000,0,CP,Radial Velocity,W. M. Keck Observatory
Gaia23braL b,Gaia23braL,848465592,,,,,,,0.774000,0,CP,Microlensing,European Space Agency (ESA) Gaia Satellite
DMPP-7 b,DMPP-7,365158631,4.92666000000,,,6096.00,4.170000,1.490000,1.230000,0,CP,Radial Velocity,Multiple Observatories
KMT-2025-BLG-1160L b,KMT-2025-BLG-1160L,,,,,,,,0.580000,0,CP,Microlensing,KMTNet
K2-99 c,K2-99,176966903,522.20000000000,,33.6000000,6069.00,3.783000,2.550000,1.440000,0,CP,Radial Velocity,Multiple Observatories
TOI-1064 b,TOI-1064,79748331,6.44386800000,0.10670000,1.9800000,4734.00,4.600000,0.726000,0.748000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-841 b,Kepler-841,267569980,124.41983980000,,3.6612000,5324.00,4.560000,0.810000,0.850000,0,CP,Transit,Kepler
TOI-5605 b,TOI-5605,252469648,5.91340454843,,2.3829991,4583.79,4.637200,0.736044,,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 27894 d,HD 27894,396697266,5019.54244000000,,,,,,0.810000,0,CP,Radial Velocity,La Silla Observatory
Kepler-186 e,Kepler-186,268159861,22.40770400000,,,3788.00,4.770000,0.472000,0.478000,0,CP,Transit,Kepler
Kepler-1987 d,Kepler-1987,271958892,5.64491415400,0.13979000,2.2599000,4769.00,4.622000,0.714000,0.799000,0,CP,Transit,Kepler
Kepler-1233 b,Kepler-1233,273131021,45.12630420000,,6.6310000,6198.00,4.300000,1.250000,1.160000,0,CP,Transit,Kepler
HD 29021 b,HD 29021,458350670,1365.00000000000,,,,,,0.860000,0,CP,Radial Velocity,Haute-Provence Observatory
Kepler-205 b,Kepler-205,399822422,2.75564000000,,1.9480000,4321.00,4.735000,0.546000,,0,CP,Transit,Kepler
Kepler-549 c,Kepler-549,164455792,117.04049800000,,8.5450000,5360.00,4.540000,0.840000,0.880000,0,CP,Transit,Kepler
Kepler-1221 b,Kepler-1221,279912260,12.00096042000,,3.4330000,5194.00,4.550000,0.820000,0.870000,0,CP,Transit,Kepler
Kepler-1836 b,Kepler-1836,137556026,5.25416994100,,,6123.00,4.472000,0.987000,1.053000,0,CP,Transit,Kepler
Kepler-257 b,Kepler-257,273132699,2.38266700000,,1.8120000,5180.00,4.360000,1.037000,,0,CP,Transit,Kepler
Kepler-42 b,Kepler-42,63126862,1.21376720000,,,3068.00,,0.170000,0.130000,0,CP,Transit,Kepler
HD 75302 b,HD 75302,262587669,4356.00000000000,,,,,,1.060000,0,CP,Radial Velocity,La Silla Observatory
Kepler-44 b,Kepler-44,239277658,3.24672930000,,3.1240000,5800.00,4.220000,1.350000,1.120000,0,CP,Transit,Kepler
Kepler-425 b,Kepler-425,122441491,3.79701816000,,2.3530000,5170.00,4.535000,0.860000,0.930000,0,CP,Transit,Kepler
KOI-984 c,KOI-984,122784501,21.51200000000,,,5295.00,4.540000,0.818000,0.928000,0,CP,Transit Timing Variations,Kepler
Kepler-1912 b,Kepler-1912,123444694,6.05921983700,,,5734.00,4.462000,0.962000,0.977000,0,CP,Transit,Kepler
Kepler-336 d,Kepler-336,122298677,20.67877200000,,4.5150000,5867.00,4.264000,1.304000,,0,CP,Transit,Kepler
HD 156098 c,HD 156098,152449405,7841.58390000000,,,,,,1.290000,0,CP,Radial Velocity,Multiple Observatories
Kepler-1258 b,Kepler-1258,279918915,0.98494016700,,1.9543000,5839.00,4.450000,0.990000,0.990000,0,CP,Transit,Kepler
HD 142 b,HD 142,389757979,351.43394000000,,,,,,1.210000,0,CP,Radial Velocity,Anglo-Australian Telescope
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,,,,,5200.00,,,0.780000,0,CP,Microlensing,KMTNet
Kepler-132 b,Kepler-132,237158274,6.17819600000,,3.2640000,6003.00,4.310000,1.178000,,0,CP,Transit,Kepler
TOI-5174 b,TOI-5174,49428710,12.21428600000,,,5643.77,4.359580,1.094570,1.000000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-97 b,WASP-97,230982885,2.07276000000,1.20000000,,5640.00,4.450000,1.080000,1.180000,0,CP,Transit,SuperWASP
Kepler-1646 b,Kepler-1646,158552258,4.48558383000,,0.8208000,3299.00,5.010000,0.260000,0.240000,0,CP,Transit,Kepler
HD 63433 c,HD 63433,130181866,20.54382810000,,,5553.00,4.560000,0.934000,0.956000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
K2-342 b,K2-342,197215129,11.56105200000,,3.7300000,5920.00,4.360000,1.090000,1.010000,0,CP,Transit,K2
Kepler-188 c,Kepler-188,123235018,5.99655300000,,3.2310000,6021.00,4.346000,1.141000,,0,CP,Transit,Kepler
Kepler-1096 b,Kepler-1096,271255413,2.89221750600,,1.3657000,4306.00,4.660000,0.630000,0.660000,0,CP,Transit,Kepler
HD 173416 b,HD 173416,157951225,322.03000000000,,,4683.00,2.480000,13.500000,2.000000,0,CP,Radial Velocity,Xinglong Station
Kepler-111 c,Kepler-111,63001143,224.77833000000,0.32260000,11.1300000,5914.00,4.369000,1.145000,1.118000,0,CP,Transit,Kepler
KMT-2022-BLG-1013L b,KMT-2022-BLG-1013L,,,,,,,,0.180000,0,CP,Microlensing,KMTNet
Kepler-284 b,Kepler-284,275486985,12.69914900000,,2.8190000,5615.00,4.580000,0.814000,,0,CP,Transit,Kepler
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,,,,,,,,0.024000,0,CP,Microlensing,MOA
OGLE-2016-BLG-1227L b,OGLE-2016-BLG-1227L,,,,,,,,0.100000,0,CP,Microlensing,OGLE
HATS-52 b,HATS-52,19684256,1.36665436000,,2.0904000,6010.00,4.445000,1.046000,1.111000,0,CP,Transit,HATSouth
HD 32963 b,HD 32963,69528586,2372.00000000000,,,5727.00,4.410000,,0.940000,0,CP,Radial Velocity,W. M. Keck Observatory
Kepler-131 b,Kepler-131,121660708,16.09200000000,,,5685.00,4.417000,1.030000,1.020000,0,CP,Transit,Kepler
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,,,,,,,,0.560000,0,CP,Microlensing,MOA
Kepler-1241 b,Kepler-1241,378013798,18.55257010000,,4.2010000,5261.00,4.560000,0.800000,0.840000,0,CP,Transit,Kepler
HIP 55507 b,HIP 55507,406781410,5138.43727000000,,,,,,0.650000,0,CP,Radial Velocity,Multiple Observatories
HD 1690 b,HD 1690,37763102,533.00000000000,,,4374.00,2.040000,21.660000,1.860000,0,CP,Radial Velocity,La Silla Observatory
TOI-2498 b,TOI-2498,263179590,3.73825200000,,,5905.00,4.297000,1.260000,1.120000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 29399 b,HD 29399,38828538,892.70000000000,,,4845.00,3.250000,4.500000,1.170000,0,CP,Radial Velocity,La Silla Observatory
WASP-1 b,WASP-1,57984377,2.51994540000,,,,,1.470000,1.240000,0,CP,Transit,SuperWASP
HD 151450 b,HD 151450,12514017,21.89288000000,,,,,,1.140000,0,CP,Radial Velocity,Multiple Observatories
OGLE-TR-111 b,OGLE-TR-111,465390152,4.01444630000,,2.6797000,,,0.830000,,0,CP,Transit,OGLE
Kepler-361 c,Kepler-361,272601590,55.18802300000,,9.1670000,6169.00,4.254000,1.343000,,0,CP,Transit,Kepler
K2-136 b,K2-136,18310799,7.97525000000,,2.6700000,4500.00,4.680000,0.677000,0.742000,0,CP,Transit,K2
K2-136 c,K2-136,18310799,17.30723000000,,3.4490000,4500.00,4.680000,0.677000,0.742000,0,CP,Transit,K2
HD 18143 c,HD 18143,436933294,28982.41764000000,,,,,,0.850000,0,CP,Radial Velocity,Multiple Observatories
LHS 1678 d,LHS 1678,77156829,4.96522290000,,1.0000000,3490.00,,0.329000,0.345000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
WASP-157 b,WASP-157,179012583,3.95162300000,,,5772.00,4.380000,1.100000,1.060000,0,CP,Transit,SuperWASP
EPIC 201833600 c,K2-50,363444743,3.96151000000,,,,,,0.611000,0,CP,Transit,K2
Kepler-93 b,Kepler-93,137151335,4.72673978000,,,5669.00,,0.919000,0.911000,0,CP,Transit,Kepler
HD 106270 b,HD 106270,176910071,1888.00000000000,,,5509.00,3.720000,2.660000,1.390000,0,CP,Radial Velocity,W. M. Keck Observatory
TOI-220 b,TOI-220,150098860,10.69526400000,,2.2390000,5298.00,4.370000,0.858000,0.825000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 2638 b,HD 2638,244178536,3.44420000000,,,5186.00,4.380000,0.940000,0.770000,0,CP,Radial Velocity,La Silla Observatory
HD 39194 c,HD 39194,389506883,14.03090000000,,,,,,0.860000,0,CP,Radial Velocity,La Silla Observatory
Kepler-511 b,Kepler-511,164456037,296.63786500000,,16.2231000,5770.00,4.280000,1.200000,1.000000,0,CP,Transit,Kepler
K2-151 b,K2-151,376936928,3.83547600000,,,3695.00,4.800000,0.450000,0.470000,0,CP,Transit,K2
HIP 54373 b,HIP 54373,410407964,7.76000000000,,,4021.00,,,0.570000,0,CP,Radial Velocity,Las Campanas Observatory
Kepler-426 b,Kepler-426,299220166,3.21751883000,,2.1910000,5725.00,4.471000,0.920000,0.910000,0,CP,Transit,Kepler
TOI-6054.02,TOI-6054,392681545,12.56363600000,0.02430000,6.6200000,6047.00,4.100000,1.662000,1.107000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
TOI-5795 b,TOI-5795,151724385,6.14063250000,,3.4070000,5715.00,4.320000,1.082000,0.901000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HS Psc b,HS Psc,353804063,3.98600000000,,,4203.00,4.660000,0.650000,0.690000,0,CP,Radial Velocity,McDonald Observatory
TOI-1443 b,TOI-1443,237232044,23.54067800000,,4.2604610,5224.00,4.564000,0.751100,0.766300,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
HD 134606 f,HD 134606,262457542,26.91500000000,,,5576.00,4.330000,1.158000,1.046000,0,CP,Radial Velocity,Multiple Observatories
Kepler-1717 b,Kepler-1717,27396246,30.65279961000,,,6200.00,4.072000,1.640000,1.158000,0,CP,Transit,Kepler
TOI-4329 b,TOI-4329,256722647,2.92230000000,,,6000.00,3.900000,2.310000,1.538000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-784 c,Kepler-784,272078218,17.15723600000,0.01104000,11.2840000,5676.00,4.100000,1.487000,1.016000,0,CP,Transit,Kepler
Kepler-1972 b,Kepler-1972,121604440,7.54425000000,,,5818.00,4.200000,1.384000,1.120000,0,CP,Transit,Kepler
HD 100546 b,HD 100546,280773136,,,,10500.00,,,2.400000,0,CP,Imaging,Paranal Observatory
Kepler-238 e,Kepler-238,121460918,23.65400000000,,,,4.490000,0.960000,1.060000,0,CP,Transit,Kepler
Kepler-993 b,Kepler-993,63365721,22.08557563000,,2.1619000,3843.00,4.720000,0.540000,0.570000,0,CP,Transit,Kepler
Teegarden's Star d,Teegarden's Star,257870150,26.13000000000,,,3034.00,5.190000,0.120000,0.097000,0,CP,Radial Velocity,Multiple Observatories
OGLE-TR-132 b,OGLE-TR-132,465144510,1.68986800000,0.91700000,,6210.00,4.313000,1.320000,1.305000,0,CP,Transit,OGLE
TOI-4342 c,TOI-4342,354944123,10.68866200000,,2.8540000,3866.00,4.652000,0.598000,0.587000,0,CP,Transit,Transiting Exoplanet Survey Satellite (TESS)
Kepler-1761 b,Kepler-1761,48421337,4.04354000100,,,3871.00,4.744000,0.532000,0.573000,0,CP,Transit,Kepler
Kepler-865 c,Kepler-865,273499989,6.20920207000,0.01019000,2.6370000,5440.00,4.438000,0.885000,0.782000,0,CP,Transit,Kepler
K2-59 b,K2-59,188570847,20.69210000000,,2.7600000,5055.00,4.592000,0.731000,0.774000,0,CP,Transit,K2
Kepler-1062 b,Kepler-1062,120043084,9.30412078000,,1.8914000,4597.00,4.620000,0.700000,0.750000,0,CP,Transit,Kepler
