pl_name,hostname,tic_id,pl_orbper,pl_trandep,pl_trandur,st_teff,st_logg,st_rad,st_mass,discoverymethod,disc_facility,default_flag
"GJ 3512 c","GJ 3512","TIC 445064836",2354.00000000000,,,3141.00,,0.139000,0.123000,"Radial Velocity","Multiple Observatories",1
"WASP-56 b","WASP-56","TIC 347329162",4.61710000000,1.00000000,,5600.00,4.500000,0.960000,0.710000,"Transit","SuperWASP",1
"TOI-1533 b","TOI-1533","TIC 345143460",3.64579740000,,2.0700000,5146.00,4.500000,0.849000,0.880000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-25 c","Kepler-25","TIC 120960812",12.72070000000,,,,,1.316000,1.165000,"Transit","Kepler",1
"TOI-2453 b","TOI-2453","TIC 59128183",4.44143463188,,1.4625240,3720.23,4.679900,0.502498,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-758 c","Kepler-758","TIC 137968594",4.75793986000,,4.6770000,6228.00,4.190000,1.420000,1.160000,"Transit","Kepler",1
"Kepler-220 b","Kepler-220","TIC 159759306",4.15980700000,,1.6260000,4632.00,4.652000,0.666000,,"Transit","Kepler",1
"Kepler-1688 b","Kepler-1688","TIC 122068161",5.62012000000,,,4632.11,,,,"Transit","Kepler",1
"Kepler-839 b","Kepler-839","TIC 159580625",37.81445140000,,8.5785000,6058.00,4.290000,1.310000,1.220000,"Transit","Kepler",1
"TIC 206466666 b","TIC 206466666","TIC 206466666",9.10486865159,,2.5585481,4620.30,4.566100,0.667193,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-1759 b","TOI-1759","TIC 408636441",18.85019000000,,3.2300000,4065.00,4.650000,0.597000,0.606000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1801 b","Kepler-1801","TIC 139034625",10.44089985000,,,5738.00,4.426000,0.981000,0.936000,"Transit","Kepler",1
"WASP-142 b","WASP-142","TIC 423275733",2.05286800000,0.91600000,2.6808000,6010.00,4.130000,1.640000,1.330000,"Transit","SuperWASP-South",1
"Kepler-1454 b","Kepler-1454","TIC 267570002",47.03194790000,,5.9060000,5448.00,4.530000,0.860000,0.900000,"Transit","Kepler",1
"Kepler-245 c","Kepler-245","TIC 63004906",17.46081200000,,2.2440000,5100.00,4.560000,0.795000,,"Transit","Kepler",1
"Kepler-1271 b","Kepler-1271","TIC 120825510",3.02559550000,,2.9592000,6143.00,4.310000,1.230000,1.130000,"Transit","Kepler",1
"TOI-4034 b","TOI-4034","TIC 375654303",1.80209320000,,3.2150000,5891.00,3.870000,1.830000,1.190000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Ross 508 b","Ross 508","TIC 400019820",10.77000000000,,,3071.00,5.039000,0.211300,0.177400,"Radial Velocity","Subaru Telescope",1
"91 Aqr b","91 Aqr","TIC 4610441",181.40000000000,,,4665.00,2.520000,11.000000,1.400000,"Radial Velocity","Lick Observatory",1
"Kepler-125 c","Kepler-125","TIC 273873718",5.77446400000,,1.8780000,3810.00,4.744000,0.512000,,"Transit","Kepler",1
"Kepler-936 b","Kepler-936","TIC 270619059",10.56134221000,,2.7590000,5482.00,4.510000,0.890000,0.920000,"Transit","Kepler",1
"Kepler-20 c","Kepler-20","TIC 158554588",10.85407740000,,,5495.00,,0.916400,0.929000,"Transit","Kepler",1
"Kepler-369 b","Kepler-369","TIC 26961231",2.73275600000,,1.0370000,3591.00,4.785000,0.471000,,"Transit","Kepler",1
"Kepler-115 c","Kepler-115","TIC 273383120",8.99088900000,,4.0830000,5979.00,4.306000,1.205000,,"Transit","Kepler",1
"OGLE-2016-BLG-0613L AB b","OGLE-2016-BLG-0613L AB",,,,,,,,0.720000,"Microlensing","OGLE",1
"Kepler-913 b","Kepler-913","TIC 169465273",10.29672521000,,2.7238000,4687.00,4.670000,0.610000,0.630000,"Transit","Kepler",1
"Kepler-1018 b","Kepler-1018","TIC 164555061",49.10135140000,,6.3230000,5518.00,4.520000,0.880000,0.910000,"Transit","Kepler",1
"HD 77946 b","HD 77946","TIC 39699648",6.52736300000,,2.9756716,6007.00,4.276000,1.317400,1.197300,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-761 b","Kepler-761","TIC 159442087",10.12804789000,,3.3632000,5706.00,4.480000,0.930000,0.950000,"Transit","Kepler",1
"WASP-184 b","WASP-184","TIC 112099249",5.18170000000,0.69000000,4.7760000,6000.00,4.090000,1.650000,1.230000,"Transit","WASP-South",1
"Kepler-11 c","Kepler-11","TIC 169175503",13.02410000000,0.07508000,4.5440000,5663.00,4.366000,1.065000,0.961000,"Transit","Kepler",1
"Kepler-1186 b","Kepler-1186","TIC 158730884",16.07677615000,,2.2370000,5635.00,4.490000,0.930000,0.950000,"Transit","Kepler",1
"TOI-4662 b","TOI-4662","TIC 166778944",4.70343764575,,2.1670415,4520.41,4.623800,0.693750,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-633 b","Kepler-633","TIC 138969239",8.50340718000,,2.8346000,5899.00,4.320000,1.150000,1.020000,"Transit","Kepler",1
"Kepler-1847 b","Kepler-1847","TIC 272490211",11.12969971000,,,6122.00,4.487000,0.964000,1.041000,"Transit","Kepler",1
"KOI-4777.01","KOI-4777","TIC 158427808",0.41200000000,,0.7300000,3515.00,4.770000,0.400000,0.410000,"Transit","Kepler",1
"Kepler-1329 b","Kepler-1329","TIC 47977416",9.33646594000,,2.2637000,4500.00,4.620000,0.690000,0.720000,"Transit","Kepler",1
"Kepler-730 c","Kepler-730","TIC 352013543",2.85188338000,,2.7600000,5620.00,4.162000,1.411000,1.047000,"Transit","Kepler",1
"HD 80883 b","HD 80883","TIC 386899832",6383.78352000000,,,,,,0.880000,"Radial Velocity","Multiple Observatories",1
"Wendelstein-2 b","Wendelstein-2","TIC 209752908",1.75222390000,,,4591.00,,0.660000,0.730000,"Transit","Haleakala Observatory",1
"TOI-1249 b","TOI-1249","TIC 232976128",13.07915100000,,3.1451019,5497.00,4.457000,0.978500,1.006200,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-623 b","Kepler-623","TIC 272842291",9.07097734000,,2.7085000,5443.00,4.530000,0.860000,0.900000,"Transit","Kepler",1
"Kepler-531 b","Kepler-531","TIC 243272677",29.88485741000,,4.5608000,4893.00,4.580000,0.750000,0.780000,"Transit","Kepler",1
"Kepler-1110 b","Kepler-1110","TIC 351060274",9.69312032000,,2.7590000,4781.00,4.620000,0.700000,0.730000,"Transit","Kepler",1
"HD 117618 b","HD 117618","TIC 243194645",25.80000000000,,,5990.00,4.410000,,1.077000,"Radial Velocity","Anglo-Australian Telescope",1
"HD 164604 c","HD 164604","TIC 406317882",5387.00000000000,,,4663.00,4.490000,0.780000,0.770000,"Radial Velocity","Las Campanas Observatory",1
"K2-385 b","K2-385","TIC 257429687",2.38086700000,,,4844.00,4.640000,0.761000,0.927000,"Transit","K2",1
"Kepler-80 f","Kepler-80","TIC 184296619",0.98678730000,,,4540.00,4.639000,0.678000,0.730000,"Transit","Kepler",1
"KMT-2018-BLG-1996L b","KMT-2018-BLG-1996L",,,,,,,,0.690000,"Microlensing","KMTNet",1
"TOI-858 B b","TOI-858 B","TIC 198008005",3.27971780000,0.97400000,3.6024000,5842.00,4.238000,1.308000,1.081000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 196885 A b","HD 196885 A","TIC 282257777",1333.00000000000,,,6254.00,4.310000,1.310000,1.280000,"Radial Velocity","Haute-Provence Observatory",1
"Kepler-897 b","Kepler-897","TIC 290005350",8.04726420000,,4.5000000,5839.00,4.410000,1.040000,1.030000,"Transit","Kepler",1
"Kepler-581 b","Kepler-581","TIC 184009313",40.60698210000,,5.7190000,5772.00,4.440000,1.000000,1.000000,"Transit","Kepler",1
"TIC 390586021 b","TIC 390586021","TIC 390586021",2.74703755819,,2.1270472,4434.81,4.638900,0.726565,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"BD-210397 c","BD-210397","TIC 268804174",6240.00000000000,,,,,,0.690000,"Radial Velocity","La Silla Observatory",1
"Kepler-717 b","Kepler-717","TIC 240183442",4.40840023000,,4.9330000,5485.00,4.530000,0.850000,0.880000,"Transit","Kepler",1
"EPIC 212424622 b","EPIC 212424622","TIC 297146115",18.09830000000,,,,,,1.106000,"Transit","K2",1
"HD 17092 b","HD 17092","TIC 302317605",359.89999000000,,,4326.00,3.000000,13.580000,6.730000,"Radial Velocity","McDonald Observatory",1
"TOI-4602.01","TOI-4602","TIC 467651916",3.98129990000,0.00600000,3.4474000,5966.00,4.340000,1.080000,0.900000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TIC 178172313 b","TIC 178172313","TIC 178172313",4.37318161360,,2.1515060,5405.59,4.576900,0.843450,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-965 b","Kepler-965","TIC 274118253",134.25272980000,,9.1050000,5886.00,4.330000,1.150000,1.050000,"Transit","Kepler",1
"Kepler-289 b","Kepler-289","TIC 273234825",34.53830000000,,,5990.00,4.470000,1.000000,1.080000,"Transit","Kepler",1
"HATS-11 b","HATS-11","TIC 11439959",3.61918800000,,,6563.00,4.190000,1.540000,1.330000,"Transit","HATSouth",1
"TYC 0434-04538-1 b","TYC 0434-04538-1","TIC 398118692",193.20000000000,,,4679.00,2.490000,9.990000,1.040000,"Radial Velocity","Multiple Observatories",1
"Kepler-1157 b","Kepler-1157","TIC 164460347",4.45743164000,,2.3577000,4679.00,4.620000,0.710000,0.760000,"Transit","Kepler",1
"Kepler-964 b","Kepler-964","TIC 139155506",13.52251060000,,3.8931000,5427.00,4.550000,0.840000,0.930000,"Transit","Kepler",1
"KMT-2021-BLG-0909L b","KMT-2021-BLG-0909L",,,,,,,,0.380000,"Microlensing","KMTNet",1
"Kepler-23 c","Kepler-23","TIC 27083727",10.74000000000,,,5828.00,,1.548000,1.078000,"Transit","Kepler",1
"GJ 676 A e","GJ 676 A","TIC 369021303",35.47358000000,,,,,,0.626000,"Radial Velocity","La Silla Observatory",1
"Kepler-502 b","Kepler-502","TIC 159578156",4.28686431000,,4.4231000,6125.00,4.330000,1.220000,1.150000,"Transit","Kepler",1
"TYC 8998-760-1 b","TYC 8998-760-1","TIC 449888653",,,,,,,,"Imaging","Paranal Observatory",1
"Kepler-1425 b","Kepler-1425","TIC 271347291",14.45413020000,,7.0950000,5718.00,4.470000,0.950000,0.970000,"Transit","Kepler",1
"Kepler-226 b","Kepler-226","TIC 63204017",3.94099700000,,2.5960000,5571.00,4.586000,0.802000,,"Transit","Kepler",1
"Kepler-1038 c","Kepler-1038","TIC 268483792",7.12765979800,,,5159.00,4.548000,0.821000,0.868000,"Transit","Kepler",1
"Kepler-1730 b","Kepler-1730","TIC 351803524",13.81019974000,,,5942.00,4.327000,1.142000,1.009000,"Transit","Kepler",1
"GJ 229 b","GJ 229","TIC 124279525",579.47495000000,,,,,,0.509000,"Radial Velocity","Multiple Observatories",1
"KMT-2021-BLG-2294L b","KMT-2021-BLG-2294L",,,,,,,,0.140000,"Microlensing","KMTNet",1
"Kepler-1626 b","Kepler-1626","TIC 184559893",4.13962966000,,3.2840000,6826.00,4.080000,1.850000,1.510000,"Transit","Kepler",1
"MOA-2011-BLG-322L b","MOA-2011-BLG-322L",,,,,,,,0.390000,"Microlensing","MOA",1
"Kepler-85 e","Kepler-85","TIC 159580705",25.21675100000,,4.0830000,5436.00,4.494000,0.893000,,"Transit","Kepler",1
"K2-360 c","EPIC 201595106","TIC 397052808",9.79692000000,,,5679.00,4.435000,0.980000,0.958000,"Radial Velocity","Multiple Observatories",1
"Kepler-1849 b","Kepler-1849","TIC 399821807",57.29290009000,,,4806.00,4.564000,0.729000,0.709000,"Transit","Kepler",1
"TOI-5398 c","TOI-5398","TIC 8260536",4.77271000000,,3.1270000,6000.00,4.440000,1.051000,1.146000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"HD 104985 b","HD 104985","TIC 160224839",199.68000000000,,,4738.00,2.420000,11.120000,1.220000,"Radial Velocity","Okayama Astrophysical Observatory",1
"GJ 2056 b","GJ 2056","TIC 65406275",69.97100000000,,,,,,0.620000,"Radial Velocity","Multiple Observatories",1
"TOI-663 d","TOI-663","TIC 54962195",7.10272680000,,,3681.00,4.726600,0.512000,0.514000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-319 d","Kepler-319","TIC 121786630",31.78192500000,,3.8630000,5526.00,4.487000,0.903000,,"Transit","Kepler",1
"TOI-216.02","TOI-216","TIC 55652896",17.16073000000,0.47500000,,,,0.748000,0.770000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1638 b","Kepler-1638","TIC 27529656",259.33683000000,,15.9790000,5710.00,4.470000,0.950000,0.970000,"Transit","Kepler",1
"UCAC3 113-933 b","UCAC3 113-933","TIC 63726082",,,,,,,0.610000,"Imaging","Multiple Observatories",1
"Kepler-1183 b","Kepler-1183","TIC 137550938",28.50571890000,,6.2520000,5765.00,4.450000,0.990000,1.000000,"Transit","Kepler",1
"Kepler-911 b","Kepler-911","TIC 171029578",20.31050100000,,5.3585000,6112.00,3.970000,1.990000,1.340000,"Transit","Kepler",1
"Kepler-830 b","Kepler-830","TIC 271433874",11.29695137000,,4.5830000,6037.00,4.380000,1.110000,1.070000,"Transit","Kepler",1
"Kepler-775 b","Kepler-775","TIC 137211068",0.97486892600,,1.5975000,5468.00,4.560000,0.840000,0.920000,"Transit","Kepler",1
"KMT-2021-BLG-1150L b","KMT-2021-BLG-1150L",,,,,,,,0.730000,"Microlensing","KMTNet",1
"OGLE-2018-BLG-1185L b","OGLE-2018-BLG-1185L",,,,,,,,0.370000,"Microlensing","OGLE",1
"Kepler-156 c","Kepler-156","TIC 122374620",15.90680100000,,3.9840000,5094.00,4.552000,0.807000,,"Transit","Kepler",1
"Kepler-26 d","Kepler-26","TIC 164833065",3.54391900000,,2.0120000,4486.00,4.733000,0.571000,,"Transit","Kepler",1
"OGLE-2019-BLG-0304L b","OGLE-2019-BLG-0304L",,,,,,,,0.270000,"Microlensing","OGLE",1
"Kepler-62 b","Kepler-62","TIC 164458488",5.71493200000,0.04300000,2.3100000,4925.00,4.680000,0.640000,0.690000,"Transit","Kepler",1
"Kepler-937 b","Kepler-937","TIC 270854155",67.66882700000,,9.6230000,6095.00,4.320000,1.220000,1.150000,"Transit","Kepler",1
"Kepler-843 b","Kepler-843","TIC 27774043",2.05387982100,,2.1809000,5830.00,4.420000,1.030000,1.020000,"Transit","Kepler",1
"HD 37124 d","HD 37124","TIC 19631691",1862.00000000000,,,,,,0.850000,"Radial Velocity","W. M. Keck Observatory",1
"Kepler-1860 b","Kepler-1860","TIC 27082724",12.73719978000,,,5420.00,4.502000,0.868000,0.874000,"Transit","Kepler",1
"KIC 10001893 d","KIC 10001893","TIC 158488181",0.81161000000,,,27500.00,5.350000,,,"Orbital Brightness Modulation","Kepler",1
"Kepler-276 b","Kepler-276","TIC 138213510",14.12841000000,,3.7330000,6105.00,4.453000,1.046000,,"Transit","Kepler",1
"Kepler-952 b","Kepler-952","TIC 120495241",130.35469190000,,6.3820000,5730.00,4.450000,0.990000,1.000000,"Transit","Kepler",1
"HD 66428 c","HD 66428","TIC 73238215",10478.84437000000,,,,,,1.010000,"Radial Velocity","Multiple Observatories",1
"Kepler-350 c","Kepler-350","TIC 120498491",17.84900000000,,,,4.240000,1.250000,1.000000,"Transit","Kepler",1
"Kepler-1656 b","Kepler-1656","TIC 120255950",31.56200000000,,,,,1.100000,1.030000,"Transit","Kepler",1
"Qatar-7 b","Qatar-7","TIC 291685334",2.03204600000,,3.5784000,6387.00,4.196000,1.564000,1.409000,"Transit","Qatar",1
"Kepler-1793 b","Kepler-1793","TIC 351070059",8.77999973300,,,5191.00,4.597000,0.764000,0.850000,"Transit","Kepler",1
"Kepler-208 b","Kepler-208","TIC 270781284",4.22864000000,,3.3080000,6092.00,4.265000,1.314000,,"Transit","Kepler",1
"Kepler-352 b","Kepler-352","TIC 269271535",10.05537000000,,2.9630000,5212.00,4.566000,0.781000,,"Transit","Kepler",1
"HD 167042 b","HD 167042","TIC 353988778",417.67000000000,,,4919.00,3.230000,4.630000,1.390000,"Radial Velocity","Lick Observatory",1
"TOI-4930 b","TOI-4930","TIC 307221757",6.78130241498,,4.2251893,5624.72,4.321100,1.159260,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1331 b","Kepler-1331","TIC 169083837",0.78916165300,,0.9052000,4508.00,4.630000,0.690000,0.720000,"Transit","Kepler",1
"WASP-2 b","WASP-2","TIC 374530847",2.15217500000,1.64600000,1.7882400,5180.00,4.514000,0.866000,0.895000,"Transit","SuperWASP",1
"Kepler-1483 b","Kepler-1483","TIC 271752712",9.50851560000,,4.3810000,6337.00,4.240000,1.400000,1.250000,"Transit","Kepler",1
"K2-90 b","K2-90","TIC 14111411",13.73331400000,,2.9520000,4484.00,4.653000,0.619000,0.629000,"Transit","K2",1
"Kepler-190 b","Kepler-190","TIC 158789380",2.01999900000,,1.8210000,5106.00,4.561000,0.795000,,"Transit","Kepler",1
"Kepler-317 b","Kepler-317","TIC 138890353",5.52424200000,,2.6720000,5497.00,4.493000,0.941000,,"Transit","Kepler",1
"Kepler-931 b","Kepler-931","TIC 272945038",8.03755877000,,2.7866000,5241.00,4.550000,0.810000,0.860000,"Transit","Kepler",1
"Kepler-240 c","Kepler-240","TIC 122712446",7.95352800000,,2.5980000,4985.00,4.626000,0.739000,,"Transit","Kepler",1
"Kepler-1560 b","Kepler-1560","TIC 63373449",3.03195744000,,1.6570000,5815.00,4.430000,1.020000,1.020000,"Transit","Kepler",1
"Kepler-2000 c","Kepler-2000","TIC 350814495",20.61803480000,0.07695000,3.2670000,3757.00,4.681000,0.576000,0.581000,"Transit","Kepler",1
"HD 20781 b","HD 20781","TIC 144503312",5.31350000000,,,5256.00,4.370000,,0.700000,"Radial Velocity","La Silla Observatory",1
"TOI-2096 c","TOI-2096","TIC 142748283",6.38784000000,0.63600000,1.3540000,3300.00,5.050000,0.235000,0.231000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"TOI-4463 A b","TOI-4463 A","TIC 8599009",2.88071980000,1.31100000,1.8500000,5640.00,4.410000,1.062000,1.056000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1642 b","Kepler-1642","TIC 273036122",12.20575130000,,2.4540000,5355.00,4.540000,0.840000,0.880000,"Transit","Kepler",1
"Kepler-504 b","Kepler-504","TIC 164832454",9.54927542200,,1.7722000,3519.00,4.940000,0.330000,0.330000,"Transit","Kepler",1
"Kepler-171 d","Kepler-171","TIC 239229224",39.59551900000,,6.3150000,5642.00,4.566000,0.839000,,"Transit","Kepler",1
"TOI-663 c","TOI-663","TIC 54962195",4.69555070000,,,3681.00,4.726600,0.512000,0.514000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"MOA-2012-BLG-006L b","MOA-2012-BLG-006L",,,,,,,,0.490000,"Microlensing","Multiple Observatories",1
"Kepler-1156 b","Kepler-1156","TIC 158842046",11.89520511000,,3.5000000,5778.00,4.440000,1.000000,1.000000,"Transit","Kepler",1
"Kepler-53 c","Kepler-53","TIC 122446315",38.55830380000,,5.0162000,5858.00,4.530000,0.890000,0.980000,"Transit","Kepler",1
"KMT-2022-BLG-0303L b","KMT-2022-BLG-0303L",,,,,,,,0.368000,"Microlensing","KMTNet",1
"Kepler-268 b","Kepler-268","TIC 137348987",25.93413800000,,4.5710000,6081.00,4.287000,1.274000,,"Transit","Kepler",1
"TIC 153919886 b","TIC 153919886","TIC 153919886",2.10510492329,,1.5674012,4137.16,4.668800,0.591697,,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-273 c","Kepler-273","TIC 159726559",8.01492700000,,3.3790000,5626.00,4.514000,0.815000,,"Transit","Kepler",1
"Kepler-1964 b","Kepler-1964","TIC 27991150",2.44082999200,,,4803.00,4.623000,0.698000,0.752000,"Transit","Kepler",1
"OGLE-2017-BLG-1806L b","OGLE-2017-BLG-1806L",,,,,,,,0.380000,"Microlensing","OGLE",1
"Kepler-183 c","Kepler-183","TIC 138214374",11.63707100000,,3.2890000,5888.00,4.502000,0.958000,,"Transit","Kepler",1
"KMT-2019-BLG-0371L b","KMT-2019-BLG-0371L",,,,,,,,0.090000,"Microlensing","KMTNet",1
"K2-288 B b","K2-288 B","TIC 640381384",31.39346300000,,2.1120000,3341.00,4.960000,0.320000,0.330000,"Transit","K2",1
"2MASS J21252752-8138278 b","2MASS J21252752-8138278","TIC 273305007",,,,,,,,"Imaging","European Space Agency (ESA) Gaia Satellite",1
"KMT-2017-BLG-1194L b","KMT-2017-BLG-1194L",,,,,,,,0.410000,"Microlensing","KMTNet",1
"HATS-2 b","HATS-2","TIC 413376180",1.35413379000,,,,4.510000,0.876000,0.904000,"Transit","HATSouth",1
"Kepler-1585 b","Kepler-1585","TIC 272272564",3.58274630000,,1.5410000,5538.00,4.500000,0.910000,0.940000,"Transit","Kepler",1
"HD 17674 b","HD 17674","TIC 77490014",623.80000000000,,,5904.00,4.340000,1.180000,0.980000,"Radial Velocity","Haute-Provence Observatory",1
"Kepler-5 b","Kepler-5","TIC 268823307",3.54846570000,,,6297.00,3.960000,1.793000,1.374000,"Transit","Kepler",1
"OGLE-2018-BLG-0977L b","OGLE-2018-BLG-0977L",,,,,,,,0.470000,"Microlensing","OGLE",1
"GJ 887 d","GJ 887","TIC 155315739",50.77000000000,,,3688.00,4.156000,0.468000,0.495000,"Radial Velocity","Multiple Observatories",1
"KMT-2016-BLG-1820L b","KMT-2016-BLG-1820L",,,,,,,,0.039000,"Microlensing","KMTNet",1
"MXB 1658-298 b","MXB 1658-298",,760.00000000000,,,,,,,"Eclipse Timing Variations","Multiple Observatories",1
"BD-08 2823 c","BD-08 2823","TIC 33355302",237.60000000000,,,4746.00,4.130000,,0.740000,"Radial Velocity","La Silla Observatory",1
"TOI-2583 A b","TOI-2583 A","TIC 7548817",4.52072650000,0.80600000,4.4060000,5936.00,4.184000,1.477000,1.215000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"Kepler-1781 b","Kepler-1781","TIC 63005080",4.88752985000,,,5568.00,4.499000,0.957000,1.053000,"Transit","Kepler",1
"TOI-7009 b","TOI-7009","TIC 405837291",2.32066120000,,1.2270000,4080.00,4.630000,0.564000,0.583000,"Transit","Transiting Exoplanet Survey Satellite (TESS)",1
"K2-220 b","K2-220","TIC 266012991",13.68186000000,,,5612.00,4.450000,1.026000,0.910000,"Transit","K2",1
"Kepler-1065 c","Kepler-1065","TIC 378012771",2.37030743000,,1.8450000,5635.00,4.490000,0.930000,0.940000,"Transit","Kepler",1
"HATS-67 b","HATS-67","TIC 272212970",1.60917880000,,1.9464000,6594.00,4.278000,1.441000,1.435000,"Transit","HATSouth",1
"HD 24064 b","HD 24064","TIC 102987456",535.59998000000,,,4052.00,1.440000,40.000000,1.610000,"Radial Velocity","Bohyunsan Optical Astronomical Observatory",1
"TOI-2202 c","TOI-2202","TIC 358107516",24.67440000000,,,5144.00,4.550000,0.794000,0.823000,"Transit Timing Variations","Multiple Observatories",1
"Kepler-302 b","Kepler-302","TIC 270951852",30.18410400000,,5.9400000,5740.00,4.286000,1.220000,,"Transit","Kepler",1
"HD 11112 b","HD 11112","TIC 115319029",17244.90764000000,,,,,,1.070000,"Radial Velocity","Multiple Observatories",1
"BD+20 594 b","BD+20 594","TIC 26123781",41.68550000000,0.04900000,,5766.00,4.500000,1.080000,1.670000,"Transit","K2",1
